league,season,week,date,event,side,close_spread,home_spread_odds,away_spread_odds,model_p,breakeven_p,EV,tier,y,profit_USD,model_edge_pts
NFL,2016,13,2016-12-04,DEN@JAX,away,-3.5,-108.0,-102.0,0.6030285590722003,0.504950495049505,19.423302875082804,Green,1,98.04,-3.4999999999999982
NFL,2016,13,2016-12-04,LA@NE,home,13.0,-108.0,-102.0,0.8340139494008468,0.5192307692307693,60.62490877349642,Green,1,92.59,13.0
NFL,2016,13,2016-12-04,DET@NO,home,6.5,-108.0,-102.0,0.6861882951103464,0.5192307692307693,32.15478276199264,Green,0,-100.0,6.5000000000000036
NFL,2016,13,2016-12-04,BUF@OAK,home,3.0,104.0,-115.0,0.5885748930607881,0.49019607843137253,20.069278184400787,Green,1,104.0,3.0000000000000004
NFL,2016,13,2016-12-04,NYG@PIT,home,7.0,-105.0,-105.0,0.6992999160803341,0.5121951219512195,36.52998361568428,Green,1,95.24,7.000000000000001
NFL,2016,13,2016-12-04,TB@SD,home,3.5,102.0,-113.0,0.6030285590722003,0.49504950495049505,21.811768932584464,Green,0,-100.0,3.4999999999999982
NFL,2016,13,2016-12-04,CAR@SEA,home,8.5,-115.0,104.0,0.7370667233812597,0.5348837209302325,37.79943089301811,Green,1,86.96,8.5
NFL,2016,13,2016-12-05,IND@NYJ,home,1.0,-113.0,102.0,0.5297442009973109,0.5305164319248826,-0.14556211289626364,Red,0,-100.0,0.9999999999999987
NFL,2016,14,2016-12-08,OAK@KC,home,3.5,-114.0,103.0,0.6030285590722003,0.5327102803738317,13.200097931097254,Green,1,87.72,3.4999999999999982
NFL,2016,14,2016-12-11,PIT@BUF,away,-1.0,-102.0,-108.0,0.529744200997311,0.5192307692307693,2.0248090809636023,Green,1,92.59,-1.0000000000000024
NFL,2016,14,2016-12-11,SD@CAR,home,1.0,-105.0,-105.0,0.5297442009973109,0.5121951219512195,3.4262487661416485,Green,1,95.24,0.9999999999999987
NFL,2016,14,2016-12-11,CIN@CLE,away,-4.0,-113.0,102.0,0.6173420593950878,0.49504950495049505,24.703095997807733,Green,1,102.0,-4.000000000000001
NFL,2016,14,2016-12-11,CHI@DET,home,7.5,111.0,-123.0,0.7121584679299363,0.47393364928909953,50.265436733216575,Green,0,-100.0,7.500000000000003
NFL,2016,14,2016-12-11,SEA@GB,away,-3.0,-115.0,104.0,0.5885748930607881,0.49019607843137253,20.069278184400787,Green,0,-100.0,-3.0000000000000004
NFL,2016,14,2016-12-11,HOU@IND,home,6.5,-103.0,-107.0,0.6861882951103464,0.5073891625615764,35.23905233728186,Green,0,-100.0,6.5000000000000036
NFL,2016,14,2016-12-11,MIN@JAX,away,-3.0,109.0,-120.0,0.5885748930607881,0.5454545454545454,7.905397061144493,Green,1,83.33,-3.0000000000000004
NFL,2016,14,2016-12-11,ATL@LA,away,-4.5,-110.0,-100.0,0.6314970340004694,0.5,26.299406800093884,Green,1,100.0,-4.5
NFL,2016,14,2016-12-11,ARI@MIA,away,-2.0,-105.0,-105.0,0.5593232883596602,0.5121951219512195,9.201213441647937,Green,0,-100.0,-2.0000000000000004
NFL,2016,14,2016-12-11,DAL@NYG,away,-3.5,-103.0,-107.0,0.6030285590722003,0.5169082125603864,16.660665166304177,Green,0,-100.0,-3.4999999999999982
NFL,2016,14,2016-12-11,WAS@PHI,away,-1.5,-102.0,-108.0,0.5445646281011292,0.5192307692307693,4.879113560217463,Green,1,92.59,-1.5000000000000022
NFL,2016,14,2016-12-11,NYJ@SF,home,3.0,106.0,-117.0,0.5885748930607881,0.4854368932038835,21.24642797052236,Green,0,-100.0,3.0000000000000004
NFL,2016,14,2016-12-11,NO@TB,home,2.0,-110.0,-100.0,0.5593232883596602,0.5238095238095238,6.779900505026026,Green,1,90.91,2.0000000000000004
NFL,2016,14,2016-12-11,DEN@TEN,home,2.0,-110.0,-100.0,0.5593232883596602,0.5238095238095238,6.779900505026026,Green,1,90.91,2.0000000000000004
NFL,2016,14,2016-12-12,BAL@NE,home,6.0,-100.0,-110.0,0.6728372237476172,0.5,34.567444749523446,Green,1,100.0,5.999999999999999
NFL,2016,15,2016-12-15,LA@SEA,home,15.0,-117.0,106.0,0.8685158709661946,0.5391705069124424,61.08371282022584,Green,1,85.47,15.000000000000005
NFL,2016,15,2016-12-17,MIA@NYJ,away,-2.5,105.0,-116.0,0.5739999930772464,0.5370370370370371,6.882757331625183,Green,1,86.21,-2.5
NFL,2016,15,2016-12-18,NO@ARI,home,3.0,-105.0,-105.0,0.5885748930607881,0.5121951219512195,14.912241026153872,Green,0,-100.0,3.0000000000000004
NFL,2016,15,2016-12-18,SF@ATL,home,13.5,-110.0,-100.0,0.8431437599271197,0.5238095238095238,60.9638087133592,Green,1,90.91,13.5
NFL,2016,15,2016-12-18,PHI@BAL,home,5.0,-105.0,-105.0,0.6454757648289114,0.5121951219512195,26.021458847549372,Green,0,-100.0,5.000000000000001
NFL,2016,15,2016-12-18,CLE@BUF,home,10.5,-103.0,-107.0,0.7833573157367203,0.5073891625615764,54.38983989762546,Green,1,97.09,10.5
NFL,2016,15,2016-12-18,GB@CHI,away,-4.5,104.0,-115.0,0.6314970340004694,0.5348837209302325,18.062488965305146,Green,0,-100.0,-4.5
NFL,2016,15,2016-12-18,PIT@CIN,away,-3.0,-110.0,-100.0,0.5885748930607881,0.5,17.71497861215763,Green,1,100.0,-3.0000000000000004
NFL,2016,15,2016-12-18,TB@DAL,home,7.0,102.0,-113.0,0.6992999160803341,0.49504950495049505,41.25858304822751,Green,0,-100.0,7.000000000000001
NFL,2016,15,2016-12-18,NE@DEN,away,-3.0,-113.0,102.0,0.5885748930607881,0.49504950495049505,18.892128398279205,Green,1,102.0,-3.0000000000000004
NFL,2016,15,2016-12-18,JAX@HOU,home,3.5,-108.0,-102.0,0.6030285590722003,0.5192307692307693,16.13883359909043,Green,0,-100.0,3.4999999999999982
NFL,2016,15,2016-12-18,TEN@KC,home,6.0,-102.0,-108.0,0.6728372237476172,0.504950495049505,33.248156075508504,Green,0,-100.0,5.999999999999999
NFL,2016,15,2016-12-18,IND@MIN,home,5.0,-108.0,-102.0,0.6454757648289114,0.5192307692307693,24.31385100408665,Green,0,-100.0,5.000000000000001
NFL,2016,15,2016-12-18,DET@NYG,home,4.0,-105.0,-105.0,0.6173420593950878,0.5121951219512195,20.528687786659994,Green,1,95.24,4.000000000000001
NFL,2016,15,2016-12-18,OAK@SD,away,-2.5,-106.0,-104.0,0.5739999930772464,0.5098039215686274,12.592306334382942,Green,1,96.15,-2.5
NFL,2016,15,2016-12-19,CAR@WAS,home,7.0,-101.0,-109.0,0.6992999160803341,0.5024875621890548,39.16760706153184,Green,0,-100.0,7.000000000000001
NFL,2016,16,2016-12-22,NYG@PHI,home,2.0,-104.0,-106.0,0.5593232883596602,0.5098039215686274,9.71341425516411,Green,1,96.15,2.0000000000000004
NFL,2016,16,2016-12-24,MIA@BUF,home,4.5,-108.0,-102.0,0.6314970340004694,0.5192307692307693,21.621650992682994,Green,0,-100.0,4.5
NFL,2016,16,2016-12-24,ATL@CAR,away,-3.0,-107.0,-103.0,0.5885748930607881,0.5073891625615764,16.00068280712621,Green,1,97.09,-3.0000000000000004
NFL,2016,16,2016-12-24,WAS@CHI,away,-3.0,-108.0,-102.0,0.5885748930607881,0.504950495049505,16.560910194391376,Green,1,98.04,-3.0000000000000004
NFL,2016,16,2016-12-24,SD@CLE,away,-4.5,-107.0,-103.0,0.6314970340004694,0.5073891625615764,24.460095050577955,Green,0,-100.0,-4.5
NFL,2016,16,2016-12-24,MIN@GB,home,6.0,-105.0,-105.0,0.6728372237476172,0.5121951219512195,31.363457969772877,Green,1,95.24,5.999999999999999
NFL,2016,16,2016-12-24,CIN@HOU,home,3.0,-100.0,-110.0,0.5885748930607881,0.5,17.71497861215763,Green,0,-100.0,3.0000000000000004
NFL,2016,16,2016-12-24,TEN@JAX,away,-4.0,-105.0,-105.0,0.6173420593950878,0.5121951219512195,20.528687786659994,Green,0,-100.0,-4.000000000000001
NFL,2016,16,2016-12-24,SF@LA,home,6.0,-113.0,102.0,0.6728372237476172,0.5305164319248826,26.82683952056856,Green,0,-100.0,5.999999999999999
NFL,2016,16,2016-12-24,NYJ@NE,home,17.0,-105.0,-105.0,0.8977182368466627,0.5121951219512195,75.26879862244368,Green,1,95.24,16.99999999999999
NFL,2016,16,2016-12-24,TB@NO,home,3.0,-117.0,106.0,0.5885748930607881,0.5391705069124424,9.163035721530788,Green,1,85.47,3.0000000000000004
NFL,2016,16,2016-12-24,IND@OAK,home,3.5,-102.0,-108.0,0.6030285590722003,0.504950495049505,19.423302875082804,Green,1,98.04,3.4999999999999982
NFL,2016,16,2016-12-24,ARI@SEA,home,9.0,102.0,-113.0,0.7490941167400041,0.49504950495049505,51.31701158148084,Green,0,-100.0,9.0
NFL,2016,16,2016-12-25,DEN@KC,home,3.5,-108.0,-102.0,0.6030285590722003,0.5192307692307693,16.13883359909043,Green,1,92.59,3.4999999999999982
NFL,2016,16,2016-12-25,BAL@PIT,home,5.5,-107.0,-103.0,0.6592612417433361,0.5169082125603864,27.539324337262215,Green,0,-100.0,5.5
NFL,2016,16,2016-12-26,DET@DAL,home,6.5,-114.0,103.0,0.6861882951103464,0.5327102803738317,28.810785222468528,Green,1,87.72,6.5000000000000036
NFL,2016,17,2017-01-01,NO@ATL,home,7.5,-103.0,-107.0,0.7121584679299363,0.5073891625615764,40.35744562114279,Green,0,-100.0,7.500000000000003
NFL,2016,17,2017-01-01,BAL@CIN,away,-2.5,102.0,-113.0,0.5739999930772464,0.5305164319248826,8.196458872082724,Green,0,-100.0,-2.5
NFL,2016,17,2017-01-01,OAK@DEN,home,1.0,-114.0,103.0,0.5297442009973109,0.5327102803738317,-0.5567903391012874,Red,1,87.72,0.9999999999999987
NFL,2016,17,2017-01-01,GB@DET,away,-3.5,-102.0,-108.0,0.6030285590722003,0.5192307692307693,16.13883359909043,Green,1,92.59,-3.4999999999999982
NFL,2016,17,2017-01-01,JAX@IND,home,5.5,-107.0,-103.0,0.6592612417433361,0.5169082125603864,27.539324337262215,Green,0,-100.0,5.5
NFL,2016,17,2017-01-01,ARI@LA,away,-7.0,-113.0,102.0,0.6992999160803341,0.49504950495049505,41.25858304822751,Green,1,102.0,-7.000000000000001
NFL,2016,17,2017-01-01,NE@MIA,away,-7.5,102.0,-113.0,0.7121584679299363,0.5305164319248826,34.23872006112959,Green,1,88.5,-7.500000000000003
NFL,2016,17,2017-01-01,CHI@MIN,home,6.0,-114.0,103.0,0.6728372237476172,0.5327102803738317,26.304531475429894,Green,1,87.72,5.999999999999999
NFL,2016,17,2017-01-01,BUF@NYJ,away,-3.5,-102.0,-108.0,0.6030285590722003,0.5192307692307693,16.13883359909043,Green,0,-100.0,-3.4999999999999982
NFL,2016,17,2017-01-01,DAL@PHI,home,6.5,103.0,-114.0,0.6861882951103464,0.49261083743842365,39.29622390740032,Green,1,103.0,6.5000000000000036
NFL,2016,17,2017-01-01,CLE@PIT,home,3.5,-110.0,-100.0,0.6030285590722003,0.5238095238095238,15.123634004692788,Green,0,-100.0,3.4999999999999982
NFL,2016,17,2017-01-01,KC@SD,away,-5.5,-103.0,-107.0,0.6592612417433361,0.5169082125603864,27.539324337262215,Green,1,93.46,-5.5
NFL,2016,17,2017-01-01,SEA@SF,away,-11.5,-113.0,102.0,0.8046114540153423,0.49504950495049505,62.53151371109914,Green,0,-100.0,-11.5
NFL,2016,17,2017-01-01,CAR@TB,home,3.5,-110.0,-100.0,0.6030285590722003,0.5238095238095238,15.123634004692788,Green,0,-100.0,3.4999999999999982
NFL,2016,17,2017-01-01,HOU@TEN,home,3.0,-114.0,103.0,0.5885748930607881,0.5327102803738317,10.486865890358477,Green,1,87.72,3.0000000000000004
NFL,2016,17,2017-01-01,NYG@WAS,home,10.0,-110.0,-100.0,0.7722474293659675,0.5238095238095238,47.429054697139236,Green,0,-100.0,9.999999999999998
NFL,2016,18,2017-01-07,OAK@HOU,home,4.0,-102.0,-108.0,0.6173420593950878,0.504950495049505,22.25793725275268,Green,1,98.04,4.000000000000001
NFL,2016,18,2017-01-07,DET@SEA,home,8.0,-103.0,-107.0,0.7247512921135721,0.5073891625615764,42.839332329179754,Green,1,97.09,7.999999999999999
NFL,2016,18,2017-01-08,NYG@GB,home,5.0,-102.0,-108.0,0.6454757648289114,0.504950495049505,27.829514211215788,Green,1,98.04,5.000000000000001
NFL,2016,18,2017-01-08,MIA@PIT,home,11.0,-105.0,-105.0,0.794147109122441,0.5121951219512195,55.04776892390515,Green,1,95.24,10.999999999999998
NFL,2016,19,2017-01-14,SEA@ATL,home,6.5,-108.0,-102.0,0.6861882951103464,0.5192307692307693,32.15478276199264,Green,1,92.59,6.5000000000000036
NFL,2016,19,2017-01-14,HOU@NE,home,16.0,-110.0,-100.0,0.8837668542490115,0.5238095238095238,68.71912672026582,Green,1,90.91,15.999999999999998
NFL,2016,19,2017-01-15,GB@DAL,home,5.5,-108.0,-102.0,0.6592612417433361,0.5192307692307693,26.968831743161026,Green,0,-100.0,5.5
NFL,2016,19,2017-01-15,PIT@KC,home,2.5,-113.0,102.0,0.5739999930772464,0.5305164319248826,8.196458872082724,Green,0,-100.0,2.5
NFL,2016,20,2017-01-22,GB@ATL,home,6.5,-108.0,-102.0,0.6861882951103464,0.5192307692307693,32.15478276199264,Green,1,92.59,6.5000000000000036
NFL,2016,20,2017-01-22,PIT@NE,home,5.5,-100.0,-110.0,0.6592612417433361,0.5,31.852248348667224,Green,1,100.0,5.5
NFL,2016,21,2017-02-05,NE@ATL,away,-3.0,-120.0,109.0,0.5885748930607881,0.4784688995215311,23.01215264970473,Green,1,109.0,-3.0000000000000004
NFL,2017,1,2017-09-07,KC@NE,home,8.0,-114.0,103.0,0.7247512921135721,0.5327102803738317,36.04980395816179,Green,0,-100.0,7.999999999999999
NFL,2017,1,2017-09-10,NYJ@BUF,home,7.0,-123.0,111.0,0.6992999160803341,0.5515695067264574,26.783643321881723,Green,1,81.3,7.000000000000001
NFL,2017,1,2017-09-10,ATL@CHI,away,-6.5,-103.0,-107.0,0.6861882951103464,0.5169082125603864,32.74857671760907,Green,0,-100.0,-6.5000000000000036
NFL,2017,1,2017-09-10,BAL@CIN,home,2.5,-114.0,103.0,0.5739999930772464,0.5327102803738317,7.750875893447995,Green,0,-100.0,2.5
NFL,2017,1,2017-09-10,PIT@CLE,away,-10.0,-108.0,-102.0,0.7722474293659675,0.504950495049505,52.935275227377865,Green,0,-100.0,-9.999999999999998
NFL,2017,1,2017-09-10,NYG@DAL,home,6.0,-105.0,-105.0,0.6728372237476172,0.5121951219512195,31.363457969772877,Green,1,95.24,5.999999999999999
NFL,2017,1,2017-09-10,ARI@DET,away,-2.5,-117.0,106.0,0.5739999930772464,0.4854368932038835,18.243998573912755,Green,0,-100.0,-2.5
NFL,2017,1,2017-09-10,SEA@GB,home,2.5,-110.0,-100.0,0.5739999930772464,0.5238095238095238,9.581816860201576,Green,1,90.91,2.5
NFL,2017,1,2017-09-10,JAX@HOU,home,5.5,-105.0,-105.0,0.6592612417433361,0.5121951219512195,28.71290910227038,Green,0,-100.0,5.5
NFL,2017,1,2017-09-10,IND@LA,home,3.5,-108.0,-102.0,0.6030285590722003,0.5192307692307693,16.13883359909043,Green,1,92.59,3.4999999999999982
NFL,2017,1,2017-09-10,CAR@SF,away,-4.5,-103.0,-107.0,0.6314970340004694,0.5169082125603864,22.168117792614172,Green,1,93.46,-4.5
NFL,2017,1,2017-09-10,OAK@TEN,home,2.5,-113.0,102.0,0.5739999930772464,0.5305164319248826,8.196458872082724,Green,0,-100.0,2.5
NFL,2017,1,2017-09-10,PHI@WAS,away,-2.0,-105.0,-105.0,0.5593232883596602,0.5121951219512195,9.201213441647937,Green,1,95.24,-2.0000000000000004
NFL,2017,1,2017-09-11,LAC@DEN,home,3.0,104.0,-115.0,0.5885748930607881,0.49019607843137253,20.069278184400787,Green,0,0.0,3.0000000000000004
NFL,2017,1,2017-09-11,NO@MIN,home,3.0,-116.0,105.0,0.5885748930607881,0.5370370370370371,9.596704225112273,Green,1,86.21,3.0000000000000004
NFL,2017,2,2017-09-14,HOU@CIN,home,5.5,-105.0,-105.0,0.6592612417433361,0.5121951219512195,28.71290910227038,Green,0,-100.0,5.5
NFL,2017,2,2017-09-17,GB@ATL,home,3.5,-100.0,-110.0,0.6030285590722003,0.5,20.605711814440063,Green,1,100.0,3.4999999999999982
NFL,2017,2,2017-09-17,CLE@BAL,home,7.5,104.0,-115.0,0.7121584679299363,0.49019607843137253,45.28032745770702,Green,1,104.0,7.500000000000003
NFL,2017,2,2017-09-17,BUF@CAR,home,6.5,-106.0,-104.0,0.6861882951103464,0.5145631067961165,33.35357433276543,Green,0,-100.0,6.5000000000000036
NFL,2017,2,2017-09-17,DAL@DEN,away,-2.5,-110.0,-100.0,0.5739999930772464,0.5,14.799998615449272,Green,0,-100.0,-2.5
NFL,2017,2,2017-09-17,ARI@IND,away,-7.0,-117.0,106.0,0.6992999160803341,0.4854368932038835,44.05578271254884,Green,0,-100.0,-7.000000000000001
NFL,2017,2,2017-09-17,TEN@JAX,away,-1.0,-104.0,-106.0,0.529744200997311,0.5145631067961165,2.9502881183453455,Green,1,94.34,-1.0000000000000024
NFL,2017,2,2017-09-17,PHI@KC,home,4.0,-105.0,-105.0,0.6173420593950878,0.5121951219512195,20.528687786659994,Green,1,95.24,4.000000000000001
NFL,2017,2,2017-09-17,WAS@LA,home,3.0,-104.0,-106.0,0.5885748930607881,0.5098039215686274,15.451229023462288,Green,0,-100.0,3.0000000000000004
NFL,2017,2,2017-09-17,MIA@LAC,home,3.5,-105.0,-105.0,0.6030285590722003,0.5121951219512195,17.73414724742959,Green,0,-100.0,3.4999999999999982
NFL,2017,2,2017-09-17,NE@NO,away,-5.5,-114.0,103.0,0.6592612417433361,0.49261083743842365,33.83003207389723,Green,1,103.0,-5.5
NFL,2017,2,2017-09-17,NYJ@OAK,home,14.0,-110.0,-100.0,0.851936772774599,0.5238095238095238,62.64247480242344,Green,1,90.91,13.999999999999988
NFL,2017,2,2017-09-17,MIN@PIT,home,8.5,-106.0,-104.0,0.7370667233812597,0.5145631067961165,43.24126888352783,Green,1,94.34,8.5
NFL,2017,2,2017-09-17,SF@SEA,home,13.5,-100.0,-110.0,0.8431437599271197,0.5,68.62875198542393,Green,0,-100.0,13.5
NFL,2017,2,2017-09-17,CHI@TB,home,7.0,-110.0,-100.0,0.6992999160803341,0.5238095238095238,33.502711251700156,Green,1,90.91,7.000000000000001
NFL,2017,2,2017-09-18,DET@NYG,home,3.0,-118.0,107.0,0.5885748930607881,0.5412844036697247,8.736717531569333,Green,0,-100.0,3.0000000000000004
NFL,2017,3,2017-09-21,LA@SF,away,-3.0,-117.0,106.0,0.5885748930607881,0.4854368932038835,21.24642797052236,Green,0,-100.0,-3.0000000000000004
NFL,2017,3,2017-09-24,DEN@BUF,away,-3.5,-108.0,-102.0,0.6030285590722003,0.504950495049505,19.423302875082804,Green,0,-100.0,-3.4999999999999982
NFL,2017,3,2017-09-24,NO@CAR,home,5.5,-110.0,-100.0,0.6592612417433361,0.5238095238095238,25.85896433281871,Green,0,-100.0,5.5
NFL,2017,3,2017-09-24,PIT@CHI,away,-7.0,-117.0,106.0,0.6992999160803341,0.4854368932038835,44.05578271254884,Green,0,-100.0,-7.000000000000001
NFL,2017,3,2017-09-24,ATL@DET,away,-3.0,105.0,-116.0,0.5885748930607881,0.5370370370370371,9.596704225112273,Green,1,86.21,-3.0000000000000004
NFL,2017,3,2017-09-24,CIN@GB,home,7.0,-106.0,-104.0,0.6992999160803341,0.5145631067961165,35.90168180429135,Green,0,-100.0,7.000000000000001
NFL,2017,3,2017-09-24,CLE@IND,home,1.0,-110.0,-100.0,0.5297442009973109,0.5238095238095238,1.132983826759354,Yellow,1,90.91,0.9999999999999987
NFL,2017,3,2017-09-24,BAL@JAX,away,-3.0,-100.0,-110.0,0.5885748930607881,0.5238095238095238,12.364297766150456,Green,0,-100.0,-3.0000000000000004
NFL,2017,3,2017-09-24,KC@LAC,away,-3.0,-118.0,107.0,0.5885748930607881,0.4830917874396135,21.835002863583153,Green,1,107.0,-3.0000000000000004
NFL,2017,3,2017-09-24,TB@MIN,away,-0.0,-110.0,-100.0,0.5,0.5,0.0,Yellow,0,-100.0,-0.0
NFL,2017,3,2017-09-24,HOU@NE,home,13.5,100.0,-110.0,0.8431437599271197,0.5,68.62875198542393,Green,0,-100.0,13.5
NFL,2017,3,2017-09-24,MIA@NYJ,away,-5.5,-107.0,-103.0,0.6592612417433361,0.5073891625615764,29.932069974657505,Green,0,-100.0,-5.5
NFL,2017,3,2017-09-24,NYG@PHI,home,5.0,-106.0,-104.0,0.6454757648289114,0.5145631067961165,25.44151656109034,Green,0,-100.0,5.000000000000001
NFL,2017,3,2017-09-24,SEA@TEN,home,2.0,-116.0,105.0,0.5593232883596602,0.5370370370370371,4.149853694557409,Green,1,86.21,2.0000000000000004
NFL,2017,3,2017-09-24,OAK@WAS,away,-3.5,-107.0,-103.0,0.6030285590722003,0.5073891625615764,18.849317953064727,Green,0,-100.0,-3.4999999999999982
NFL,2017,3,2017-09-25,DAL@ARI,away,-3.0,-115.0,104.0,0.5885748930607881,0.49019607843137253,20.069278184400787,Green,1,104.0,-3.0000000000000004
NFL,2017,4,2017-10-01,SF@ARI,home,6.5,-106.0,-104.0,0.6861882951103464,0.5145631067961165,33.35357433276543,Green,0,-100.0,6.5000000000000036
NFL,2017,4,2017-10-01,BUF@ATL,home,8.0,-105.0,-105.0,0.7247512921135721,0.5121951219512195,41.49906179360217,Green,0,-100.0,7.999999999999999
NFL,2017,4,2017-10-01,PIT@BAL,away,-3.5,-110.0,100.0,0.6030285590722003,0.5,20.605711814440063,Green,1,100.0,-3.4999999999999982
NFL,2017,4,2017-10-01,CIN@CLE,away,-3.0,104.0,-115.0,0.5885748930607881,0.5348837209302325,10.037914789625614,Green,1,86.96,-3.0000000000000004
NFL,2017,4,2017-10-01,LA@DAL,home,5.0,-105.0,-105.0,0.6454757648289114,0.5121951219512195,26.021458847549372,Green,0,-100.0,5.000000000000001
NFL,2017,4,2017-10-01,OAK@DEN,home,3.5,-108.0,-102.0,0.6030285590722003,0.5192307692307693,16.13883359909043,Green,1,92.59,3.4999999999999982
NFL,2017,4,2017-10-01,TEN@HOU,away,-2.5,102.0,-113.0,0.5739999930772464,0.5305164319248826,8.196458872082724,Green,0,-100.0,-2.5
NFL,2017,4,2017-10-01,PHI@LAC,home,1.5,-105.0,-105.0,0.544564628101129,0.5121951219512195,6.319760724506141,Green,0,-100.0,1.4999999999999987
NFL,2017,4,2017-10-01,NO@MIA,away,-4.0,-104.0,-106.0,0.6173420593950878,0.5145631067961165,19.97402286357367,Green,1,94.34,-4.000000000000001
NFL,2017,4,2017-10-01,DET@MIN,home,2.5,-127.0,115.0,0.5739999930772464,0.5594713656387665,2.596849156326714,Green,0,-100.0,2.5
NFL,2017,4,2017-10-01,CAR@NE,home,9.0,-100.0,-110.0,0.7490941167400041,0.5,49.81882334800083,Green,0,-100.0,9.0
NFL,2017,4,2017-10-01,JAX@NYJ,away,-4.0,-110.0,-100.0,0.6173420593950878,0.5,23.46841187901756,Green,0,-100.0,-4.000000000000001
NFL,2017,4,2017-10-01,IND@SEA,home,12.5,-100.0,-110.0,0.8245476284099122,0.5,64.90952568198244,Green,1,100.0,12.499999999999996
